date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:20	2582/2582	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:51:19%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Ff1%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed6417	(from https://roomguide.kr/gninfo/f1/)
14:51:21	13424/13424	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:20%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/5513	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/5513.json	(from https://roomguide.kr/gninfo/f1/)
14:51:21	2355/2355	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:21%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fimpact%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed687e.json	(from https://roomguide.kr/gninfo/impact/)
14:51:23	2599/2599	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:51:22%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fimpact%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed9fd6	(from https://roomguide.kr/gninfo/impact/)
14:51:24	10919/10919	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:23%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/5515	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/5515.json	(from https://roomguide.kr/gninfo/impact/)
14:51:24	2401/2401	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:24%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Frising%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed9ddd.json	(from https://roomguide.kr/gninfo/rising/)
14:51:26	2657/2657	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:51:25%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Frising%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed12d3	(from https://roomguide.kr/gninfo/rising/)
14:51:27	13387/13387	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:26%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/5516	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/5516.json	(from https://roomguide.kr/gninfo/rising/)
14:51:27	2343/2343	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:27%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fintro%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed3b56.json	(from https://roomguide.kr/gninfo/intro/)
14:51:29	2579/2579	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:51:28%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fintro%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embede48c	(from https://roomguide.kr/gninfo/intro/)
14:51:30	11109/11109	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:29%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/5518	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/5518.json	(from https://roomguide.kr/gninfo/intro/)
14:51:30	721/721	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:31%20GMT	https://roomguide.kr/wp-json/wp/v2/categories/27	./roomguide_clone/roomguide.kr/wp-json/wp/v2/categories/27.json	(from https://roomguide.kr/category/hipublic/)
14:51:32	210392/210392	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2016:39:55%20GMT	https://roomguide.kr/wp-content/uploads/whisky-972x1024.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/whisky-972x1024.jpg	(from https://roomguide.kr/category/hipublic/)
14:51:33	70411/70411	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2016:38:14%20GMT	https://roomguide.kr/wp-content/uploads/gn-1920-1-1024x577.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/gn-1920-1-1024x577.jpg	(from https://roomguide.kr/category/hipublic/)
14:51:46	1074/1074	---M--	200	added ('OK')	application/rss+xml	date:Sat,%2019%20Jul%202025%2003:52:00%20GMT	https://roomguide.kr/category/hipublic/feed/	./roomguide_clone/roomguide.kr/category/hipublic/feed/index.html	(from https://roomguide.kr/category/hipublic/)
14:51:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:51:33%20GMT	https://roomguide.kr/wp-content/uploads/whisky-972x1024.jpg%20972w,%20https://roomguide.kr/wp-content/uploads/whisky-285x300.jpg%20285w,%20https://roomguide.kr/wp-content/uploads/whisky-768x809.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/whisky.jpg%201280w	./roomguide_clone/roomguide.kr/wp-content/uploads/whisky-972x1024.jpg%20972w,%20https_/roomguide.kr/wp-content/uploads/whisky-285x300.jpg%20285w,%20https_/roomguide.kr/wp-content/uploads/whisky-768x809.jpg%20768w,%20https_/roomgui/whisky.12a.delaye	(from https://roomguide.kr/category/hipublic/)
14:51:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:51:48%20GMT	https://roomguide.kr/wp-content/uploads/gn-1920-1-1024x577.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/gn-1920-1-300x169.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/gn-1920-1-768x433.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/gn-1920-1-1536x866.jpg%201536w,%20https://roomguide.kr/wp-content/uploads/gn-1920-1.jpg%201920w	./roomguide_clone/roomguide.kr/wp-content/uploads/gn-1920-1-1024x577.jpg%201024w,%20https_/roomguide.kr/wp-content/uploads/gn-1920-1-300x169.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/gn-1920-1-768x433.jpg%20768w,%20h/gn-1920-1.12c.delaye	(from https://roomguide.kr/category/hipublic/)
14:51:49	2368/2368	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:49%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Frace%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed807d.json	(from https://roomguide.kr/gninfo/race/)
14:51:51	2604/2604	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:51:50%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Frace%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed9161	(from https://roomguide.kr/gninfo/race/)
14:51:52	14919/14919	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:51%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/6188	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/6188.json	(from https://roomguide.kr/gninfo/race/)
14:51:52	694/694	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:52%20GMT	https://roomguide.kr/wp-json/wp/v2/categories/30	./roomguide_clone/roomguide.kr/wp-json/wp/v2/categories/30.json	(from https://roomguide.kr/category/club/)
14:51:53	2365/2365	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:53%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fsound%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embede4ec.json	(from https://roomguide.kr/gninfo/sound/)
14:51:54	1052/1052	---M--	200	added ('OK')	application/rss+xml	date:Sat,%2019%20Jul%202025%2003:52:00%20GMT	https://roomguide.kr/category/club/feed/	./roomguide_clone/roomguide.kr/category/club/feed/index.html	(from https://roomguide.kr/category/club/)
14:51:55	2601/2601	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:51:54%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fsound%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed350f	(from https://roomguide.kr/gninfo/sound/)
14:51:56	13530/13530	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:55%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/6186	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/6186.json	(from https://roomguide.kr/gninfo/sound/)
14:51:56	2343/2343	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:56%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fcnn-2%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed71be.json	(from https://roomguide.kr/gninfo/cnn-2/)
14:51:58	2579/2579	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:51:57%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fcnn-2%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embedccd4	(from https://roomguide.kr/gninfo/cnn-2/)
14:51:59	9354/9354	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:51:58%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/5535	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/5535.json	(from https://roomguide.kr/gninfo/cnn-2/)
14:52:00	710/710	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:01%20GMT	https://roomguide.kr/wp-json/wp/v2/categories/26	./roomguide_clone/roomguide.kr/wp-json/wp/v2/categories/26.json	(from https://roomguide.kr/category/shirtroom/)
14:52:02	100382/100382	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2016:38:18%20GMT	https://roomguide.kr/wp-content/uploads/gn-1920-5-1024x1024.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/gn-1920-5-1024x1024.jpg	(from https://roomguide.kr/category/shirtroom/)
14:52:02	94694/94694	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2016:36:10%20GMT	https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-33-1024x1024.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-33-1024x1024.jpg	(from https://roomguide.kr/category/shirtroom/)
14:52:16	1063/1063	---M--	200	added ('OK')	application/rss+xml	date:Sat,%2019%20Jul%202025%2003:52:00%20GMT	https://roomguide.kr/category/shirtroom/feed/	./roomguide_clone/roomguide.kr/category/shirtroom/feed/index.html	(from https://roomguide.kr/category/shirtroom/)
14:52:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:52:03%20GMT	https://roomguide.kr/wp-content/uploads/gn-1920-5-1024x1024.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/gn-1920-5-300x300.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/gn-1920-5-150x150.jpg%20150w,%20https://roomguide.kr/wp-content/uploads/gn-1920-5-768x768.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/gn-1920-5-1536x1536.jpg%201536w,%20https://roomguide.kr/wp-content/uploads/gn-1920-5.jpg%201920w	./roomguide_clone/roomguide.kr/wp-content/uploads/gn-1920-5-1024x1024.jpg%201024w,%20https_/roomguide.kr/wp-content/uploads/gn-1920-5-300x300.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/gn-1920-5-150x150.jpg%20150w,/gn-1920-5.139.delaye	(from https://roomguide.kr/category/shirtroom/)
14:52:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:52:18%20GMT	https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-33-1024x1024.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-33-300x300.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-33-150x150.jpg%20150w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-33-768x768.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-33.jpg%201280w	./roomguide_clone/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-33-1024x1024.jpg%201024w,%20https_/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-33-300x300.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-33.13b.del	(from https://roomguide.kr/category/shirtroom/)
14:52:19	695/695	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:19%20GMT	https://roomguide.kr/wp-json/wp/v2/categories/29	./roomguide_clone/roomguide.kr/wp-json/wp/v2/categories/29.json	(from https://roomguide.kr/category/dot5/)
14:52:20	94197/94197	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2016:44:11%20GMT	https://roomguide.kr/wp-content/uploads/fullsalon-1024x1007.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/fullsalon-1024x1007.jpg	(from https://roomguide.kr/category/dot5/)
14:52:21	77828/77828	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jan%202025%2016:36:43%20GMT	https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-1024x538.jpg	./roomguide_clone/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-1024x538.jpg	(from https://roomguide.kr/category/dot5/)
14:52:36	1052/1052	---M--	200	added ('OK')	application/rss+xml	date:Sat,%2019%20Jul%202025%2003:52:00%20GMT	https://roomguide.kr/category/dot5/feed/	./roomguide_clone/roomguide.kr/category/dot5/feed/index.html	(from https://roomguide.kr/category/dot5/)
14:52:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:52:22%20GMT	https://roomguide.kr/wp-content/uploads/fullsalon-1024x1007.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/fullsalon-300x295.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/fullsalon-768x755.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/fullsalon.jpg%201186w	./roomguide_clone/roomguide.kr/wp-content/uploads/fullsalon-1024x1007.jpg%201024w,%20https_/roomguide.kr/wp-content/uploads/fullsalon-300x295.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/fullsalon-768x755.jpg%20768w,/fullsalon.13e.delaye	(from https://roomguide.kr/category/dot5/)
14:52:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2005:52:38%20GMT	https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-1024x538.jpg%201024w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-300x158.jpg%20300w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-768x403.jpg%20768w,%20https://roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49.jpg%201280w	./roomguide_clone/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-1024x538.jpg%201024w,%20https_/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49-300x158.jpg%20300w,%20https_/roomguide.kr/wp-content/uploads/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-4/%ea%b0%95%eb%82%a8-%ed%95%98%ec%9d%b4%ed%8d%bc%eb%b8%94%eb%a6%ad-%ec%9d%b4%eb%af%b8%ec%a7%80-49.140.del	(from https://roomguide.kr/category/dot5/)
14:52:38	2359/2359	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:38%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fagain%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embedb471.json	(from https://roomguide.kr/gninfo/again/)
14:52:40	2595/2595	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:52:39%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fagain%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed46aa	(from https://roomguide.kr/gninfo/again/)
14:52:41	9955/9955	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:40%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/5533	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/5533.json	(from https://roomguide.kr/gninfo/again/)
14:52:41	712/712	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:41%20GMT	https://roomguide.kr/wp-json/wp/v2/categories/31	./roomguide_clone/roomguide.kr/wp-json/wp/v2/categories/31.json	(from https://roomguide.kr/category/hostbar/)
14:52:42	2365/2365	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:42%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fflurting%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed6249.json	(from https://roomguide.kr/gninfo/flurting/)
14:52:43	1067/1067	---M--	200	added ('OK')	application/rss+xml	date:Sat,%2019%20Jul%202025%2003:52:00%20GMT	https://roomguide.kr/category/hostbar/feed/	./roomguide_clone/roomguide.kr/category/hostbar/feed/index.html	(from https://roomguide.kr/category/hostbar/)
14:52:44	2601/2601	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:52:43%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fflurting%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed0fbd	(from https://roomguide.kr/gninfo/flurting/)
14:52:45	10289/10289	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:44%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/5534	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/5534.json	(from https://roomguide.kr/gninfo/flurting/)
14:52:45	2348/2348	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:45%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fhighkick%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embedca8a.json	(from https://roomguide.kr/gninfo/highkick/)
14:52:47	2584/2584	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:52:46%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fhighkick%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embedc7f4	(from https://roomguide.kr/gninfo/highkick/)
14:52:48	11159/11159	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:47%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/5512	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/5512.json	(from https://roomguide.kr/gninfo/highkick/)
14:52:48	714/714	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:48%20GMT	https://roomguide.kr/wp-json/wp/v2/categories/28	./roomguide_clone/roomguide.kr/wp-json/wp/v2/categories/28.json	(from https://roomguide.kr/category/leggings/)
14:52:49	2347/2347	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:49%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fmiracle%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed9f1e.json	(from https://roomguide.kr/gninfo/miracle/)
14:52:50	1068/1068	---M--	200	added ('OK')	application/rss+xml	date:Sat,%2019%20Jul%202025%2003:52:00%20GMT	https://roomguide.kr/category/leggings/feed/	./roomguide_clone/roomguide.kr/category/leggings/feed/index.html	(from https://roomguide.kr/category/leggings/)
14:52:51	2583/2583	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:52:50%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fmiracle%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embedfe8a	(from https://roomguide.kr/gninfo/miracle/)
14:52:52	1165/1165	---MCZ	200	added ('OK')	text/css	date:Wed,%2003%20Dec%202025%2012:58:27%20GMT	https://roomguide.kr/wp-includes/blocks/heading/style.min.css?ver=844c8d9f2d3bd8db4ea261800fed7208	./roomguide_clone/roomguide.kr/wp-includes/blocks/heading/style.mine37e.css	(from https://roomguide.kr/gninfo/miracle/)
14:52:52	655/655	---M--	200	added ('OK')	text/css	date:Wed,%2025%20Dec%202024%2000:18:55%20GMT	https://roomguide.kr/wp-includes/blocks/paragraph/style.min.css?ver=844c8d9f2d3bd8db4ea261800fed7208	./roomguide_clone/roomguide.kr/wp-includes/blocks/paragraph/style.mine37e.css	(from https://roomguide.kr/gninfo/miracle/)
14:52:54	13431/13431	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:53%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/5520	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/5520.json	(from https://roomguide.kr/gninfo/miracle/)
14:52:54	2346/2346	---M--	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:54%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fa1%2F	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embed2c93.json	(from https://roomguide.kr/gninfo/a1/)
14:52:56	2582/2582	---MCZ	200	added ('OK')	text/xml	date:Thu,%2009%20Apr%202026%2005:52:55%20GMT	https://roomguide.kr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Froomguide.kr%2Fgninfo%2Fa1%2F&format=xml	./roomguide_clone/roomguide.kr/wp-json/oembed/1.0/embedfc3b	(from https://roomguide.kr/gninfo/a1/)
14:52:57	11831/11831	---MC-	200	added ('OK')	application/json	date:Thu,%2009%20Apr%202026%2005:52:56%20GMT	https://roomguide.kr/wp-json/wp/v2/gninfo/5523	./roomguide_clone/roomguide.kr/wp-json/wp/v2/gninfo/5523.json	(from https://roomguide.kr/gninfo/a1/)
14:52:58	56108/56108	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2027%20Oct%202025%2012:22:45%20GMT	https://roomguide.kr/wp-content/themes/bricks/assets/fonts/themify/themify.woff?	./roomguide_clone/roomguide.kr/wp-content/themes/bricks/assets/fonts/themify/themifyd41d.woff	(from https://roomguide.kr/wp-content/themes/bricks/assets/css/libs/themify-icons-layer.min.css?ver=1761567765)
14:52:59	10931/10931	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202026%2005:52:58%20GMT	https://roomguide.kr/wp-login.php?redirect_to=https%3A%2F%2Froomguide.kr%2Fwp-admin%2F%26reauth=1	./roomguide_clone/roomguide.kr/wp-login1687.html	(from https://roomguide.kr/wp-admin/)
14:52:59	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2027%20Oct%202025%2012:22:45%20GMT	https://roomguide.kr/wp-content/themes/bricks/assets/fonts/themify/themify.ttf?	./roomguide_clone/roomguide.kr/wp-content/themes/bricks/assets/fonts/themify/themifyd41d.ttf	(from https://roomguide.kr/wp-content/themes/bricks/assets/css/libs/themify-icons-layer.min.css?ver=1761567765)
